gid,handle,id,remote,type,variants,vendor
gid://shopify/Product/8402724913449,natco-mamra-basmati-puffed-rice-454-g,8402724913449,False,rice-pasta-noodles,"[{'id': 45490510856489, 'price': 782000, 'name': 'Natco Mamra Basmati Puffed Rice 454 g', 'public_title': None, 'sku': 'dbk4015'}]",Natco
gid://shopify/Product/8402756501801,royal-stallion-tomato-aroso-gold-parboiled-rice-5-kg,8402756501801,False,rice-pasta-noodles,"[{'id': 45490608439593, 'price': 900000, 'name': 'Royal Stallion Tomato Aroso Gold Parboiled Rice 5 kg', 'public_title': None, 'sku': 'spar4190'}]",Royal Stallion
gid://shopify/Product/8402756305193,royal-stallion-tomato-aroso-gold-parboiled-rice-10-kg,8402756305193,False,rice-pasta-noodles,"[{'id': 45490608144681, 'price': 1650000, 'name': 'Royal Stallion Tomato Aroso Gold Parboiled Rice 10 kg', 'public_title': None, 'sku': 'spxspy1657'}]",Royal Stallion
gid://shopify/Product/8402756108585,egg-noodles-400-g,8402756108585,False,rice-pasta-noodles,"[{'id': 45490607587625, 'price': 546000, 'name': 'Egg Noodles 400 g', 'public_title': None, 'sku': 'whrt088'}]",Generic
gid://shopify/Product/8402717409577,rivocca-torsades-500-g,8402717409577,False,rice-pasta-noodles,"[{'id': 45490499027241, 'price': 343000, 'name': 'Rivocca Pasta Torsades 500 g', 'public_title': None, 'sku': 'spxty3277'}]",Rivocca
gid://shopify/Product/8402706661673,power-pasta-slim-spaghetti-475-g,8402706661673,False,rice-pasta-noodles,"[{'id': 45490480152873, 'price': 95500, 'name': 'Power Pasta Slim Spaghetti 475 g', 'public_title': None, 'sku': 'sprnw1725'}]",Power Pasta
gid://shopify/Product/8402745262377,minimie-chicken-veggies-instant-noodles-120-g,8402745262377,False,rice-pasta-noodles,"[{'id': 45490583666985, 'price': 40000, 'name': 'Minimie Chicken Veggies Instant Noodles 120 g', 'public_title': None, 'sku': 'dbk4012'}]",Minimie
gid://shopify/Product/8402743886121,indomie-instant-noodles-chicken-pepper-soup-70-g,8402743886121,False,rice-pasta-noodles,"[{'id': 45490568692009, 'price': 30500, 'name': 'Indomie Instant Noodles Chicken Pepper Soup 70 g', 'public_title': None, 'sku': 'spmex3643'}]",Indomie
gid://shopify/Product/8402690146601,natco-rice-flakes-pawa-medium-1-kg,8402690146601,False,rice-pasta-noodles,"[{'id': 45490409079081, 'price': 930000, 'name': 'Natco Rice Flakes (Pawa Medium) 1 kg', 'public_title': None, 'sku': 'spcgri527'}]",Natco
gid://shopify/Product/8402743394601,golden-penny-instant-noodles-jollof-chicken-70-g,8402743394601,False,rice-pasta-noodles,"[{'id': 45490567741737, 'price': 25000, 'name': 'Golden Penny Instant Noodles Jollof Chicken 70 g', 'public_title': None, 'sku': 'spmt2218'}]",Golden Penny
gid://shopify/Product/8402742673705,simply-spaghetti-500-g,8402742673705,False,rice-pasta-noodles,"[{'id': 45490564890921, 'price': 199000, 'name': 'Simply Spaghetti 500 g', 'public_title': None, 'sku': 'HUB10031'}]",Simply
gid://shopify/Product/8402681889065,minimie-instant-noodles-chicken-100-g,8402681889065,False,rice-pasta-noodles,"[{'id': 45490391351593, 'price': 33500, 'name': 'Minimie Instant Noodles Chicken 100 g', 'public_title': None, 'sku': 'spar7908'}]",Minimie
gid://shopify/Product/8402741133609,indomie-instant-noodles-chicken-180-g-hungry-man,8402741133609,False,rice-pasta-noodles,"[{'id': 45490562859305, 'price': 70500, 'name': 'Indomie Instant Noodles Chicken 180 g (Hungry Man)', 'public_title': None, 'sku': 'sprnw840'}]",indomie
gid://shopify/Product/8402679922985,double-t-original-ofada-rice-1-kg,8402679922985,False,rice-pasta-noodles,"[{'id': 45490384372009, 'price': 511000, 'name': 'Double T Original Ofada Rice 1 kg', 'public_title': None, 'sku': 'spar4192'}]",Double T
gid://shopify/Product/8402678350121,big-bull-nigerian-parboiled-rice-50-kg,8402678350121,False,rice-pasta-noodles,"[{'id': 45490380833065, 'price': 7221000, 'name': 'Big Bull Parboiled Rice 50 kg', 'public_title': None, 'sku': 'spx00699'}]",Big Bull
gid://shopify/Product/8402677465385,golden-penny-instant-noodles-chicken-70-g-x40,8402677465385,False,rice-pasta-noodles,"[{'id': 45490377949481, 'price': 980000, 'name': 'Golden Penny Instant Noodles Chicken 70 g x40', 'public_title': None, 'sku': 'spcgps885'}]",Golden Penny
gid://shopify/Product/8403027820841,pepsi-pet-bottle-60-cl-x12,8403027820841,False,soft-drinks,"[{'id': 45491364397353, 'price': 600000, 'name': 'Pepsi Pet Bottle 60 cl x12', 'public_title': None, 'sku': 'spar0981'}]",Pepsi
gid://shopify/Product/8403027067177,coca-cola-coke-zero-can-33-cl-x6,8403027067177,False,soft-drinks,"[{'id': 45491362431273, 'price': 339000, 'name': 'Coca Cola Coke Zero Can 33 cl x6', 'public_title': None, 'sku': 'spwxyz659'}]",Coca Cola
gid://shopify/Product/8403025658153,coca-cola-coke-can-33-cl-x24,8403025658153,False,soft-drinks,"[{'id': 45491360399657, 'price': 1298000, 'name': 'Coca Cola Coke Can 33 cl x24', 'public_title': None, 'sku': 'ALTCITD827'}]",Coca Cola
gid://shopify/Product/8403024806185,coca-cola-coke-can-33-cl,8403024806185,False,soft-drinks,"[{'id': 45491358990633, 'price': 55000, 'name': 'Coca Cola Coke Can 33 cl', 'public_title': None, 'sku': 'spbvcd1450'}]",Coca Cola
gid://shopify/Product/8403024183593,coca-cola-coke-pet-bottle-35-cl,8403024183593,False,soft-drinks,"[{'id': 45491358073129, 'price': 33500, 'name': 'Coca Cola Coke Pet Bottle 35 cl', 'public_title': None, 'sku': 'spar2138'}]",Coca Cola
gid://shopify/Product/8403023921449,bigi-cola-60-cl,8403023921449,False,soft-drinks,"[{'id': 45491357647145, 'price': 34000, 'name': 'Bigi Cola 60 cl', 'public_title': None, 'sku': 'spmrt375'}]",Bigi
gid://shopify/Product/8401016488233,chamdor-sparkling-grape-white-75-cl,8401016488233,False,non-alcoholic-wine,"[{'id': 45483472585001, 'price': 591500, 'name': 'Chamdor Sparkling Grape White 75 cl', 'public_title': None, 'sku': 'spar10628'}]",Chamdor
gid://shopify/Product/8401026679081,eva-grape-juice-red-75-cl,8401026679081,False,non-alcoholic-wine,"[{'id': 45483513119017, 'price': 679000, 'name': 'Eva Grape Juice Red 75 cl', 'public_title': None, 'sku': 'spwiow224'}]",Eva
gid://shopify/Product/8401026089257,j-w-sparkling-red-grape-juice-75-cl,8401026089257,False,non-alcoholic-wine,"[{'id': 45483511152937, 'price': 690000, 'name': 'J & W Sparkling Red Grape Juice 75 cl', 'public_title': None, 'sku': 'spwiow256'}]",J & W
gid://shopify/Product/8401025859881,st-lauren-sparkling-white-grape-75-cl,8401025859881,False,non-alcoholic-wine,"[{'id': 45483510399273, 'price': 385000, 'name': 'St. Lauren Sparkling White Grape 75 cl', 'public_title': None, 'sku': 'spwiow313'}]",St. Lauren
gid://shopify/Product/8401025696041,light-live-rose-alcohol-free-wine-75-cl,8401025696041,False,non-alcoholic-wine,"[{'id': 45483509842217, 'price': 812000, 'name': 'Light Live Rose Alcohol-Free Wine 75 cl', 'public_title': None, 'sku': 'spar6324'}]",Light Live
gid://shopify/Product/8401024024873,veleta-sparkling-fruit-drink-red-grape-75-cl,8401024024873,False,non-alcoholic-wine,"[{'id': 45483505516841, 'price': 331000, 'name': 'Veleta Sparkling Fruit Drink Red Grape 75 cl', 'public_title': None, 'sku': 'spar0360'}]",Veleta
gid://shopify/Product/8401023533353,veleta-sparkling-fruit-drink-white-grape-75-cl,8401023533353,False,non-alcoholic-wine,"[{'id': 45483503386921, 'price': 332500, 'name': 'Veleta Sparkling Fruit Drink White Grape 75 cl', 'public_title': None, 'sku': 'spxvl3598'}]",Veleta
gid://shopify/Product/8400701456681,refresh-yoghurt-drink-sweetened-500-ml,8400701456681,False,milk-yoghurt-drinks,"[{'id': 45482614227241, 'price': 287500, 'name': 'Refresh Yoghurt Drink Sweetened 500 ml', 'public_title': None, 'sku': 'sprnw1779'}]",Refresh
gid://shopify/Product/8400701194537,refresh-yoghurt-drink-strawberry-500-ml,8400701194537,False,milk-yoghurt-drinks,"[{'id': 45482613965097, 'price': 287500, 'name': 'Refresh Yoghurt Drink Strawberry 500 ml', 'public_title': None, 'sku': 'sprnw1781'}]",Refresh
gid://shopify/Product/8400700932393,farmfresh-yoghurt-drink-sweetened-500-ml,8400700932393,False,milk-yoghurt-drinks,"[{'id': 45482612392233, 'price': 341000, 'name': 'Farmfresh Yoghurt Drink Sweetened 500 ml', 'public_title': None, 'sku': 'sprnw1761'}]",Farmfresh
gid://shopify/Product/8400699425065,farmfresh-yoghurt-vanilla-50-cl,8400699425065,False,milk-yoghurt-drinks,"[{'id': 45482609574185, 'price': 341000, 'name': 'Farmfresh Yoghurt Vanilla 50 cl', 'public_title': None, 'sku': 'SPRSI100622'}]",Farmfresh
gid://shopify/Product/8400699031849,farmfresh-yoghurt-sweetened-1-l,8400699031849,False,milk-yoghurt-drinks,"[{'id': 45482609017129, 'price': 617000, 'name': 'Farmfresh Yoghurt Sweetened 1 L', 'public_title': None, 'sku': 'spxspy1543'}]",Farmfresh
gid://shopify/Product/8400698245417,l-z-fresh-yoghurt-vanilla-50-cl,8400698245417,False,milk-yoghurt-drinks,"[{'id': 45482606526761, 'price': 236000, 'name': 'L & Z Fresh Yoghurt Vanilla 50 cl', 'public_title': None, 'sku': 'spx236'}]",L & Z
gid://shopify/Product/8400698016041,l-z-fresh-yoghurt-banana-100-cl,8400698016041,False,milk-yoghurt-drinks,"[{'id': 45482605936937, 'price': 412000, 'name': 'L & Z Fresh Yoghurt Banana 100 cl', 'public_title': None, 'sku': 'spaxty1434'}]",L & Z
gid://shopify/Product/8401016226089,casa-dorada-premium-red-grape-drink-non-alcoholic-75-cl,8401016226089,False,non-alcoholic-wine,"[{'id': 45483472191785, 'price': 508500, 'name': 'Casa Dorada Premium Red Grape Drink Non-Alcoholic 75 cl', 'public_title': None, 'sku': 'spar10626'}]",Casa Dorada
gid://shopify/Product/8400708075817,nutri-milk-apple-52-cl,8400708075817,False,milk-yoghurt-drinks,"[{'id': 45482628153641, 'price': 59000, 'name': 'Nutri Milk Apple 52 cl', 'public_title': None, 'sku': 'spmrt333'}]",CWAY
gid://shopify/Product/8400708010281,cway-nutri-milk-orange-52-cl,8400708010281,False,milk-yoghurt-drinks,"[{'id': 45482628088105, 'price': 59000, 'name': 'CWAY Nutri Milk Orange 52 cl', 'public_title': None, 'sku': 'spmrt332'}]",CWAY
gid://shopify/Product/8400704667945,vitamilk-energy-soy-milk-bottle-30-cl,8400704667945,False,milk-yoghurt-drinks,"[{'id': 45482623566121, 'price': 186500, 'name': 'Vitamilk Energy Soy Milk Bottle 30 cl', 'public_title': None, 'sku': 'spdpmp1787'}]",Vitamilk
gid://shopify/Product/8400695755049,peak-yoghurt-drink-plain-sweetened-315-cl,8400695755049,False,milk-yoghurt-drinks,"[{'id': 45482598531369, 'price': 88500, 'name': 'Peak Yoghurt Drink Plain Sweetened 31.5 cl', 'public_title': None, 'sku': 'spar10608'}]",Peak
gid://shopify/Product/8400701030697,farmfresh-yoghurt-drink-pineapple-500-ml,8400701030697,False,milk-yoghurt-drinks,"[{'id': 45482612982057, 'price': 341000, 'name': 'Farmfresh Yoghurt Drink Pineapple 500 ml', 'public_title': None, 'sku': 'sprnw1763'}]",Farmfresh
gid://shopify/Product/8400700834089,farmfresh-yoghurt-vanilla-1-l,8400700834089,False,milk-yoghurt-drinks,"[{'id': 45482612293929, 'price': 617000, 'name': 'Farmfresh Yoghurt Vanilla 1 L', 'public_title': None, 'sku': 'spdpyo2355'}]",Farmfresh
gid://shopify/Product/8400699818281,aries-yogurt-50-cl,8400699818281,False,milk-yoghurt-drinks,"[{'id': 45482610589993, 'price': 197000, 'name': 'Aries Yoghurt Sweetened Vanilla Flavour 50 cl', 'public_title': None, 'sku': 'aspar2219'}]",Aries
gid://shopify/Product/8400698540329,l-z-fresh-yoghurt-banana-50-cl,8400698540329,False,milk-yoghurt-drinks,"[{'id': 45482607739177, 'price': 236000, 'name': 'L & Z Fresh Yoghurt Banana 50 cl', 'public_title': None, 'sku': 'spxspz1240'}]",L & Z
gid://shopify/Product/8400694247721,cway-nutri-milk-pear-21-cl,8400694247721,False,milk-yoghurt-drinks,"[{'id': 45482583556393, 'price': 26500, 'name': 'CWAY Nutri Milk Pear 21 cl', 'public_title': None, 'sku': 'dbk1268'}]",CWAY
gid://shopify/Product/8400697884969,farmfresh-yoghurt-strawberry-50-cl,8400697884969,False,milk-yoghurt-drinks,"[{'id': 45482605740329, 'price': 341000, 'name': 'Farmfresh Yoghurt Strawberry 50 cl', 'public_title': None, 'sku': 'HUBMA0009'}]",Farmfresh
gid://shopify/Product/8400693952809,cway-nutri-choco-malt-milk-drink-40-cl,8400693952809,False,milk-yoghurt-drinks,"[{'id': 45482582180137, 'price': 85500, 'name': 'CWAY Nutri Choco Malt Milk Drink 40 cl', 'public_title': None, 'sku': 'spar10610'}]",CWAY
gid://shopify/Product/8400697360681,l-z-fresh-yoghurt-sweetened-50-cl,8400697360681,False,milk-yoghurt-drinks,"[{'id': 45482604003625, 'price': 232000, 'name': 'L & Z Fresh Yoghurt Sweetened 50 cl', 'public_title': None, 'sku': 'spxty4336'}]",L & Z
gid://shopify/Product/8400697229609,l-z-fresh-yoghurt-sweetened-100-cl,8400697229609,False,milk-yoghurt-drinks,"[{'id': 45482603905321, 'price': 407500, 'name': 'L & Z Fresh Yoghurt Sweetened 100 cl', 'public_title': None, 'sku': 'spxty4338'}]",L & Z
gid://shopify/Product/8400692445481,peak-yoghurt-drink-strawberry-315-cl,8400692445481,False,milk-yoghurt-drinks,"[{'id': 45482575495465, 'price': 88500, 'name': 'Peak Yoghurt Drink Strawberry 31.5 cl', 'public_title': None, 'sku': 'sprnw1315'}]",Peak
gid://shopify/Product/8400691757353,peak-yoghurt-drink-strawberry-10-cl,8400691757353,False,milk-yoghurt-drinks,"[{'id': 45482569433385, 'price': 26500, 'name': 'Peak Yoghurt Drink Strawberry 10 cl', 'public_title': None, 'sku': 'spar10602'}]",Peak
gid://shopify/Product/8400691560745,hollandia-yogurt-drink-strawberry-10-cl,8400691560745,False,milk-yoghurt-drinks,"[{'id': 45482568941865, 'price': 17500, 'name': 'Hollandia Yogurt Drink Strawberry 10 cl', 'public_title': None, 'sku': 'sprnw1313'}]",Hollandia
gid://shopify/Product/8400696738089,blue-boat-fresh-yo-yoghurt-strawberry-1-l,8400696738089,False,milk-yoghurt-drinks,"[{'id': 45482600562985, 'price': 185500, 'name': 'Blue Boat Fresh Yo Yoghurt Strawberry 1 L', 'public_title': None, 'sku': 'spmex2199'}]",Blue Boat
gid://shopify/Product/8400696148265,blue-boat-fresh-yo-yoghurt-plain-sweet-100-cl,8400696148265,False,milk-yoghurt-drinks,"[{'id': 45482599416105, 'price': 185500, 'name': 'Blue Boat Fresh Yo Yoghurt Plain Sweet 100 cl', 'public_title': None, 'sku': 'spmex2197'}]",Blue Boat
gid://shopify/Product/8400695984425,cway-nutri-yo-yoghurt-sweetened-125-cl,8400695984425,False,milk-yoghurt-drinks,"[{'id': 45482599088425, 'price': 22000, 'name': 'CWAY Nutri Yo Yoghurt Sweetened 12.5 cl', 'public_title': None, 'sku': 'spmex3231'}]",CWAY
gid://shopify/Product/8400695918889,peak-yoghurt-drink-plain-sweetened-10-cl,8400695918889,False,milk-yoghurt-drinks,"[{'id': 45482599022889, 'price': 26500, 'name': 'Peak Yoghurt Drink Plain Sweetened 10 cl', 'public_title': None, 'sku': 'spar10601'}]",Peak
gid://shopify/Product/8400695132457,hollandia-yoghurt-drink-plain-sweetened-315-cl,8400695132457,False,milk-yoghurt-drinks,"[{'id': 45482590306601, 'price': 83000, 'name': 'Hollandia Yoghurt Drink Plain Sweetened 31.5 cl', 'public_title': None, 'sku': 'sprnw1310'}]",Hollandia
gid://shopify/Product/8400694870313,cedaa-unsweetened-yoghurt-50-cl,8400694870313,False,milk-yoghurt-drinks,"[{'id': 45482586276137, 'price': 141000, 'name': 'Cedaa Unsweetened Yoghurt 50 cl', 'public_title': None, 'sku': 'spar10613'}]",Cedaa
gid://shopify/Product/8400690315561,hollandia-yoghurt-drink-plain-sweetened-10-cl-x24,8400690315561,False,milk-yoghurt-drinks,"[{'id': 45482561601833, 'price': 432000, 'name': 'Hollandia Yoghurt Drink Plain Sweetened 10 cl x24', 'public_title': None, 'sku': 'spxty4005'}]",Hollandia
gid://shopify/Product/8400694837545,l-z-yoghurt-unsweetened-100-cl,8400694837545,False,milk-yoghurt-drinks,"[{'id': 45482586243369, 'price': 412000, 'name': 'L & Z Yoghurt Unsweetened 100 cl', 'public_title': None, 'sku': 'spar10621'}]",L & Z
gid://shopify/Product/8400694346025,vitamilk-banana-soy-milk-bottle-30-cl,8400694346025,False,milk-yoghurt-drinks,"[{'id': 45482583785769, 'price': 186500, 'name': 'Vitamilk Banana Soy Milk Bottle 30 cl', 'public_title': None, 'sku': 'sprnw1316'}]",Vitamilk
gid://shopify/Product/8400694116649,nutri-milk-pineapple-52-cl,8400694116649,False,milk-yoghurt-drinks,"[{'id': 45482583130409, 'price': 59000, 'name': 'Nutri Milk Pineapple 52 cl', 'public_title': None, 'sku': 'spmrt334'}]",CWAY
gid://shopify/Product/8400693854505,cway-nutri-milk-peach-50-cl,8400693854505,False,milk-yoghurt-drinks,"[{'id': 45482582114601, 'price': 59000, 'name': 'CWAY Nutri-Milk Peach 50 cl', 'public_title': None, 'sku': 'spar10606'}]",CWAY
gid://shopify/Product/8400693559593,vitamilk-double-choco-shake-soy-milk-bottle-30-cl,8400693559593,False,milk-yoghurt-drinks,"[{'id': 45482581393705, 'price': 186500, 'name': 'Vitamilk Double Choco Shake Soy Milk Bottle 30 cl', 'public_title': None, 'sku': 'sprnw1317'}]",Vitamilk
gid://shopify/Product/8400687464745,hollandia-yoghurt-drink-strawberry-18-cl,8400687464745,False,milk-yoghurt-drinks,"[{'id': 45482546856233, 'price': 44500, 'name': 'Hollandia Yoghurt Drink Strawberry 18 cl', 'public_title': None, 'sku': 'spmex2447'}]",Hollandia
gid://shopify/Product/8393609052457,moxifloxacin-eye-drops-10-ml,8393609052457,False,eye-ear-care,"[{'id': 45453927252265, 'price': 500000, 'name': 'Moxifloxacin Eye Drops 10 ml', 'public_title': None, 'sku': 'mega1972'}]",Moxifloxacin
gid://shopify/Product/8393596633385,cromsol-eye-drops-2-5-ml-cromolyn,8393596633385,False,eye-ear-care,"[{'id': 45453764919593, 'price': 750000, 'name': 'Cromsol Eye Drops 2% 5 ml (Cromolyn)', 'public_title': None, 'sku': 'mega1950'}]",Cromsol
gid://shopify/Product/8393592701225,natures-field-eye-bright-100-capsules,8393592701225,False,eye-ear-care,"[{'id': 45453709410601, 'price': 2062500, 'name': ""Nature's Field Eye Bright 100 Capsules"", 'public_title': None, 'sku': 'mega1978'}]",Nature's Field
gid://shopify/Product/8393570418985,ivydexone-eye-drops-5-ml,8393570418985,False,eye-ear-care,"[{'id': 45453431603497, 'price': 437500, 'name': 'Ivydexone Eye Drops 5 ml', 'public_title': None, 'sku': 'medp7874'}]",Ivydexone
gid://shopify/Product/8392824521001,cypri-gold-30-capsules,8392824521001,False,diet-weight-loss,"[{'id': 45449644048681, 'price': 500000, 'name': 'Cypri Gold 30 Capsules', 'public_title': None, 'sku': 'medv376'}]",Cypri Gold
gid://shopify/Product/8392620114217,piriton-syrup-60-ml,8392620114217,False,coughing-sneezing,"[{'id': 45448928100649, 'price': 562500, 'name': 'Piriton Syrup 60 ml', 'public_title': None, 'sku': 'medv124'}]",Piriton
gid://shopify/Product/8392618279209,olbas-oil-inhalant-30-ml,8392618279209,False,coughing-sneezing,"[{'id': 45448923971881, 'price': 2875000, 'name': 'Olbas Oil Inhalant 30 ml', 'public_title': None, 'sku': 'medp8695'}]",Olbas
gid://shopify/Product/8392618115369,olbas-oil-inhalant-12-ml,8392618115369,False,coughing-sneezing,"[{'id': 45448923808041, 'price': 2312500, 'name': 'Olbas Oil Inhalant 12 ml', 'public_title': None, 'sku': 'medp8694'}]",Olbas
gid://shopify/Product/8392617918761,cofmix-cough-syrup-100-ml,8392617918761,False,coughing-sneezing,"[{'id': 45448923578665, 'price': 150000, 'name': 'Cofmix Cough Syrup 100 ml', 'public_title': None, 'sku': 'OkeA4562'}]",Cofmix
